batch_size,time_taken_embed,time_taken_law,time_taken_finance,time_taken_healthcare,results,model_name,embedding_model,embedding
1,0.04014899999310728,0.011699700000463054,0.012447599998267833,0.00041480000072624534,"[0, 0, 0]",xgb,baai,True
1,0.03912239999772282,0.01662689999648137,0.0004043000008095987,0.00033429999893996865,"[0, 0, 0]",xgb,baai,True
1,0.017136700000264682,0.023272699996596202,0.0014062000045669265,0.00035989999742014334,"[0, 0, 0]",xgb,baai,True
1,0.024069500002951827,0.023278699998627417,0.0004129999942961149,0.0003623999946285039,"[0, 0, 0]",xgb,baai,True
1,0.04357010000239825,0.006695900003251154,0.00039710000419290736,0.00033599999733269215,"[0, 0, 0]",xgb,baai,True
1,0.02654140000231564,0.016340000001946464,0.008474299997033086,0.0006131999980425462,"[0, 0, 0]",xgb,baai,True
1,0.019173200002114754,0.015121100004762411,0.013419299997622147,0.0005148999989614822,"[0, 0, 0]",xgb,baai,True
1,0.01780059999873629,0.01503450000018347,0.009036499999638181,0.0003870999935315922,"[0, 0, 0]",xgb,baai,True
1,0.018053399995551445,0.02710790000128327,0.0034541999993962236,0.0006236000044737011,"[0, 0, 0]",xgb,baai,True
1,0.021146700004464947,0.02597349999996368,0.000712799999746494,0.0003652000013971701,"[0, 0, 0]",xgb,baai,True
1,0.022537700002430938,0.025904499998432584,0.00047729999641887844,0.0003708000003825873,"[0, 0, 0]",xgb,baai,True
1,0.019663500002934597,0.005649999999150168,0.018345700002100784,0.0004473999943002127,"[0, 0, 0]",xgb,baai,True
1,0.028624499995203223,0.02547430000413442,0.0005535000018426217,0.0004293999954825267,"[0, 0, 0]",xgb,baai,True
1,0.02234170000156155,0.024348499995539896,0.0004530000005615875,0.0003614999950514175,"[0, 0, 0]",xgb,baai,True
1,0.026596499999868684,0.024055599998973776,0.00042019999818876386,0.00036779999936698005,"[0, 0, 0]",xgb,baai,True
1,0.05507529999886174,0.015753899999253917,0.00047560000530211255,0.00034729999606497586,"[0, 0, 0]",xgb,baai,True
1,0.016962100002274383,0.0016055000014603138,0.0003467999995336868,0.0003393000006326474,"[0, 0, 0]",xgb,baai,True
1,0.017993000001297332,0.022942000003240537,0.0007886000021244399,0.00036810000165132806,"[0, 0, 0]",xgb,baai,True
1,0.0275095999968471,0.02574800000002142,0.000665700004901737,0.00044979999802308157,"[0, 0, 0]",xgb,baai,True
1,0.05810449999989942,0.017697800001769792,0.011115199995401781,0.005773200005933177,"[0, 0, 0]",xgb,baai,True
1,0.027211200002057012,0.03105929999583168,0.008603499998571351,0.002824499999405816,"[0, 0, 0]",xgb,baai,True
1,0.0393019999974058,0.030520399996021297,0.0005805000037071295,0.00039599999581696466,"[0, 0, 0]",xgb,baai,True
1,0.059636500001943205,0.012488799999118783,0.008383100001083221,0.012106100002711173,"[0, 0, 0]",xgb,baai,True
1,0.0491762999954517,0.03884180000022752,0.002282800000102725,0.0007518999991589226,"[0, 0, 0]",xgb,baai,True
1,0.030111100000794977,0.02886900000157766,0.0005540000056498684,0.0018980999957420863,"[0, 0, 0]",xgb,baai,True
1,0.026305800005502533,0.006419799996365327,0.022645600001851562,0.00065819999872474,"[0, 0, 0]",xgb,baai,True
1,0.03331369999796152,0.0329561000035028,0.0004886000024271198,0.00041789999522734433,"[0, 0, 0]",xgb,baai,True
1,0.024725399998715147,0.027919899999687914,0.0005000999954063445,0.00042410000605741516,"[0, 0, 0]",xgb,baai,True
1,0.022253200004342943,0.021011100005125627,0.0016919000045163557,0.0003991999983554706,"[0, 0, 0]",xgb,baai,True
1,0.032269200004520826,0.020067999997991137,0.000399499993363861,0.0003507000001263805,"[0, 0, 0]",xgb,baai,True
1,0.018631899998581503,0.023936500001582317,0.0038454000023193657,0.0004981999954907224,"[0, 0, 0]",xgb,baai,True
1,0.018756400000711437,0.009901299999910407,0.016051899998274166,0.0007059999988996424,"[0, 0, 0]",xgb,baai,True
