batch_size,time_taken_embed,time_taken_law,time_taken_finance,time_taken_healthcare,results,model_name,embedding_model,embedding
1,0.004465500001970213,0.02726270000130171,0.0021927000052528456,0.0004695999959949404,"[0, 0, 0]",xgb,mini,True
1,0.003701499997987412,0.02595380000275327,0.0011211999953957275,0.00036720000207424164,"[0, 0, 0]",xgb,mini,True
1,0.010605699993902817,0.015390400003525428,0.008435700001427904,0.0004177000009804033,"[0, 0, 0]",xgb,mini,True
1,0.00328359999548411,0.023184300000139046,0.0007092000014381483,0.00048770000285003334,"[0, 0, 0]",xgb,mini,True
1,0.0030812999975751154,0.022923699994862545,0.00048210000386461616,0.00034589999995660037,"[0, 0, 0]",xgb,mini,True
1,0.0027801000032923184,0.004725699996924959,0.020438799998373725,0.0004262000002199784,"[0, 0, 0]",xgb,mini,True
1,0.0030445000011241063,0.011180000001331791,0.011491299999761395,0.000513300001330208,"[0, 0, 0]",xgb,mini,True
1,0.003222999999707099,0.0014733999996678904,0.0004241999995429069,0.00035039999784203246,"[0, 0, 0]",xgb,mini,True
1,0.0029555000000982545,0.019525900002918206,0.003342500000144355,0.0003488000002107583,"[0, 0, 0]",xgb,mini,True
1,0.03413220000220463,0.01980850000109058,0.0011090999978478067,0.0010710999995353632,"[0, 0, 0]",xgb,mini,True
1,0.006743299993104301,0.011657200004265178,0.011936899994907435,0.0004746999984490685,"[0, 0, 0]",xgb,mini,True
1,0.0033448999965912662,0.018879999995988328,0.005123199996887706,0.0004797000001417473,"[0, 0, 0]",xgb,mini,True
1,0.0039898999966681,0.021064799999294337,0.002400500001385808,0.0003693999969982542,"[0, 0, 0]",xgb,mini,True
1,0.0028653999979724176,0.023269000004802365,0.0004856999948970042,0.00037399999564513564,"[0, 0, 0]",xgb,mini,True
1,0.0033250999986194074,0.007478100000298582,0.0177378999942448,0.0004345999986981042,"[0, 0, 0]",xgb,mini,True
1,0.004189999999653082,0.021367599998484366,0.002667100001417566,0.0003654000029200688,"[0, 0, 0]",xgb,mini,True
1,0.003037499998754356,0.0018686000039451756,0.0004258999979356304,0.00034980000054929405,"[0, 0, 0]",xgb,mini,True
1,0.0029026999982306734,0.022538500001246575,0.0004093999959877692,0.00035000000207219273,"[0, 0, 0]",xgb,mini,True
1,0.004010000004200265,0.023356800003966782,0.0007035000016912818,0.00037709999742219225,"[0, 0, 0]",xgb,mini,True
1,0.008022000001801644,0.022707600001012906,0.000785399999585934,0.00036720000207424164,"[0, 0, 0]",xgb,mini,True
